Time,Current,Spin Coating,Increasing PPM,Temperature,Repeat Sensor Use,Days Elapsed,Concentration
26,-5.23,1,1,22,1,1,9.7
26,-6.41,1,0,22,1,1,8.6
26,-4.73,1,0,22,1,1,8
27,-0.153,0,1,22,1,1,0.6
27,-0.188,0,1,22,1,1,0.7
27,-0.202,0,1,22,1,1,0.56
27,-0.516,0,1,22,1,1,1.49
27,-0.532,0,1,22,1,1,1.63
27,-0.549,0,1,22,1,1,1.88
27,-1.05,0,1,22,1,1,3.37
27,-1.22,0,1,22,1,1,3.75
27,-1.28,0,1,22,1,1,4.02
27,-2.02,0,1,22,1,1,6.15
27,-2.2,0,1,22,1,1,6.06
27,-2.1,0,1,22,1,1,6.47
27,-1.14,0,0,22,1,1,4.1
27,-1.1,0,0,22,1,1,3.64
27,-0.997,0,0,22,1,1,3.6
27,-0.306,0,0,22,1,1,0.85
27,-0.305,0,0,22,1,1,0.7
27,-0.857,0,1,22,1,1,2.79
27,-1.47,0,1,22,1,4,4.36
27,-0.36,0,0,22,1,4,0.6
27,-0.36,0,0,22,1,4,0.68
27,-0.0971,0,1,22,1,4,0.77
27,-0.52,0,1,22,1,4,2.16
27,-1.37,0,1,22,1,4,4.88
27,-1.79,0,1,22,1,4,7.62
27,-1.7,0,0,22,1,4,6.48
27,-0.251,0,1,22,1,4,0.73
27,-0.351,0,1,22,1,4,1.42
27,-0.544,0,1,22,1,4,2.72
27,-1.16,0,1,22,1,4,3.95
27,-1.29,0,1,22,1,4,4.85
27,-1.75,0,1,22,1,4,5.73
27,-1.82,0,1,22,1,4,6.47
27,-2.54,0,1,22,1,4,9.45
27,-2.29,0,0,22,1,4,7.62
27,-1.77,0,0,22,1,4,6.64
27,-1.35,0,0,22,1,4,4.75
27,-1.2,0,0,22,1,4,4.01
27,-0.845,0,0,22,1,4,3.04
27,-0.639,0,0,22,1,4,1.93
27,-0.347,0,0,22,1,4,0.8
27,-2.85,0,1,19.8,1,18,0.69
27,-4.25,0,1,26,1,18,0.69
27,-4.16,0,1,30,1,18,0.75
27,-3.06,0,1,25,1,18,0.64
27,-4.42,0,1,20,1,18,0.59
27,-4.43,0,1,30,1,18,0.67
27,-0.247,0,1,25,1,31,1.05
27,-0.149,0,1,25,1,31,0.73
27,-0.245,0,1,30.1,1,31,0.94
27,-0.167,0,1,20.4,1,31,0.84
27,-0.178,0,1,20.2,1,31,0.86
27,-0.267,0,1,30,1,31,0.87
27,-0.221,0,1,30.2,1,31,0.81
27,-0.199,0,1,25.1,1,31,0.84
27,-0.144,0,1,20.7,1,31,0.93
27,-0.261,1,1,22,1,1,0.9
27,-1.42,1,1,22,1,1,2.8
27,-2.57,1,1,22,1,1,4.8
27,-3.65,1,1,22,1,1,6.8
27,-4.79,1,1,22,1,1,8.4
27,-5.15,1,1,22,1,1,9.7
27,-6.24,1,0,22,1,1,8.6
27,-4.67,1,0,22,1,1,8
28,-0.151,0,1,22,1,1,0.6
28,-0.187,0,1,22,1,1,0.7
28,-0.2,0,1,22,1,1,0.56
28,-0.508,0,1,22,1,1,1.49
28,-0.523,0,1,22,1,1,1.63
28,-0.539,0,1,22,1,1,1.88
28,-1.02,0,1,22,1,1,3.37
28,-1.19,0,1,22,1,1,3.75
28,-1.25,0,1,22,1,1,4.02
28,-1.96,0,1,22,1,1,6.15
28,-2.14,0,1,22,1,1,6.06
28,-2.06,0,1,22,1,1,6.47
28,-1.11,0,0,22,1,1,4.1
28,-1.07,0,0,22,1,1,3.64
28,-0.979,0,0,22,1,1,3.6
28,-0.303,0,0,22,1,1,0.85
28,-0.302,0,0,22,1,1,0.7
28,-0.844,0,1,22,1,1,2.79
28,-1.44,0,1,22,1,4,4.36
28,-0.356,0,0,22,1,4,0.6
28,-0.356,0,0,22,1,4,0.68
28,-0.0951,0,1,22,1,4,0.77
28,-0.509,0,1,22,1,4,2.16
28,-1.34,0,1,22,1,4,4.88
28,-1.75,0,1,22,1,4,7.62
28,-1.66,0,0,22,1,4,6.48
28,-0.245,0,1,22,1,4,0.73
28,-0.345,0,1,22,1,4,1.42
28,-0.533,0,1,22,1,4,2.72
28,-1.13,0,1,22,1,4,3.95
28,-1.27,0,1,22,1,4,4.85
28,-1.71,0,1,22,1,4,5.73
28,-1.78,0,1,22,1,4,6.47
28,-2.5,0,1,22,1,4,9.45
28,-2.24,0,0,22,1,4,7.62
28,-1.73,0,0,22,1,4,6.64
28,-1.32,0,0,22,1,4,4.75
28,-1.17,0,0,22,1,4,4.01
28,-0.829,0,0,22,1,4,3.04
28,-0.626,0,0,22,1,4,1.93
28,-0.342,0,0,22,1,4,0.8
28,-2.79,0,1,19.8,1,18,0.69
28,-4.15,0,1,26,1,18,0.69
28,-4.08,0,1,30,1,18,0.75
28,-3.01,0,1,25,1,18,0.64
28,-4.34,0,1,20,1,18,0.59
28,-4.37,0,1,30,1,18,0.67
28,-0.24,0,1,25,1,31,1.05
28,-0.145,0,1,25,1,31,0.73
28,-0.241,0,1,30.1,1,31,0.94
28,-0.166,0,1,20.4,1,31,0.84
28,-0.174,0,1,20.2,1,31,0.86
28,-0.263,0,1,30,1,31,0.87
28,-0.22,0,1,30.2,1,31,0.81
28,-0.197,0,1,25.1,1,31,0.84
28,-0.143,0,1,20.7,1,31,0.93
28,-0.257,1,1,22,1,1,0.9
28,-1.39,1,1,22,1,1,2.8
28,-2.54,1,1,22,1,1,4.8
28,-3.59,1,1,22,1,1,6.8
28,-4.72,1,1,22,1,1,8.4
28,-5.1,1,1,22,1,1,9.7
28,-6.12,1,0,22,1,1,8.6
28,-4.6,1,0,22,1,1,8
29,-0.149,0,1,22,1,1,0.6
29,-0.186,0,1,22,1,1,0.7
29,-0.198,0,1,22,1,1,0.56
29,-0.498,0,1,22,1,1,1.49
29,-0.518,0,1,22,1,1,1.63
29,-0.53,0,1,22,1,1,1.88
29,-0.999,0,1,22,1,1,3.37
29,-1.16,0,1,22,1,1,3.75
29,-1.22,0,1,22,1,1,4.02
29,-1.91,0,1,22,1,1,6.15
29,-2.09,0,1,22,1,1,6.06
29,-2.02,0,1,22,1,1,6.47
29,-1.08,0,0,22,1,1,4.1
29,-1.05,0,0,22,1,1,3.64
29,-0.959,0,0,22,1,1,3.6
29,-0.298,0,0,22,1,1,0.85
29,-0.298,0,0,22,1,1,0.7
29,-0.831,0,1,22,1,1,2.79
29,-1.42,0,1,22,1,4,4.36
29,-0.353,0,0,22,1,4,0.6
29,-0.353,0,0,22,1,4,0.68
29,-0.095,0,1,22,1,4,0.77
29,-0.498,0,1,22,1,4,2.16
29,-1.31,0,1,22,1,4,4.88
29,-1.7,0,1,22,1,4,7.62
29,-1.63,0,0,22,1,4,6.48
29,-0.239,0,1,22,1,4,0.73
29,-0.34,0,1,22,1,4,1.42
29,-0.524,0,1,22,1,4,2.72
29,-1.11,0,1,22,1,4,3.95
29,-1.25,0,1,22,1,4,4.85
29,-1.67,0,1,22,1,4,5.73
29,-1.74,0,1,22,1,4,6.47
29,-2.47,0,1,22,1,4,9.45
29,-2.2,0,0,22,1,4,7.62
29,-1.7,0,0,22,1,4,6.64
29,-1.29,0,0,22,1,4,4.75
29,-1.15,0,0,22,1,4,4.01
29,-0.81,0,0,22,1,4,3.04
29,-0.612,0,0,22,1,4,1.93
29,-0.339,0,0,22,1,4,0.8
29,-2.75,0,1,19.8,1,18,0.69
29,-4.07,0,1,26,1,18,0.69
29,-3.98,0,1,30,1,18,0.75
29,-2.96,0,1,25,1,18,0.64
29,-4.26,0,1,20,1,18,0.59
29,-4.26,0,1,30,1,18,0.67
29,-0.234,0,1,25,1,31,1.05
29,-0.143,0,1,25,1,31,0.73
29,-0.237,0,1,30.1,1,31,0.94
29,-0.164,0,1,20.4,1,31,0.84
29,-0.17,0,1,20.2,1,31,0.86
29,-0.26,0,1,30,1,31,0.87
29,-0.221,0,1,30.2,1,31,0.81
29,-0.195,0,1,25.1,1,31,0.84
29,-0.143,0,1,20.7,1,31,0.93
29,-0.254,1,1,22,1,1,0.9
29,-1.37,1,1,22,1,1,2.8
29,-2.5,1,1,22,1,1,4.8
29,-3.54,1,1,22,1,1,6.8
29,-4.62,1,1,22,1,1,8.4
29,-5.02,1,1,22,1,1,9.7
29,-6.01,1,0,22,1,1,8.6
29,-4.54,1,0,22,1,1,8
30,-0.148,0,1,22,1,1,0.6
30,-0.186,0,1,22,1,1,0.7
30,-0.195,0,1,22,1,1,0.56
30,-0.489,0,1,22,1,1,1.49
30,-0.508,0,1,22,1,1,1.63
30,-0.522,0,1,22,1,1,1.88
30,-0.977,0,1,22,1,1,3.37
30,-1.13,0,1,22,1,1,3.75
30,-1.19,0,1,22,1,1,4.02
30,-1.87,0,1,22,1,1,6.15
30,-2.04,0,1,22,1,1,6.06
30,-1.98,0,1,22,1,1,6.47
30,-1.05,0,0,22,1,1,4.1
30,-1.03,0,0,22,1,1,3.64
30,-0.941,0,0,22,1,1,3.6
30,-0.296,0,0,22,1,1,0.85
30,-0.294,0,0,22,1,1,0.7
30,-0.82,0,1,22,1,1,2.79
30,-1.39,0,1,22,1,4,4.36
30,-0.35,0,0,22,1,4,0.6
30,-0.35,0,0,22,1,4,0.68
30,-0.095,0,1,22,1,4,0.77
30,-0.488,0,1,22,1,4,2.16
30,-1.28,0,1,22,1,4,4.88
30,-1.66,0,1,22,1,4,7.62
30,-1.6,0,0,22,1,4,6.48
30,-0.234,0,1,22,1,4,0.73
30,-0.336,0,1,22,1,4,1.42
30,-0.516,0,1,22,1,4,2.72
30,-1.09,0,1,22,1,4,3.95
30,-1.23,0,1,22,1,4,4.85
30,-1.63,0,1,22,1,4,5.73
30,-1.71,0,1,22,1,4,6.47
30,-2.44,0,1,22,1,4,9.45
30,-2.16,0,0,22,1,4,7.62
30,-1.67,0,0,22,1,4,6.64
30,-1.26,0,0,22,1,4,4.75
30,-1.12,0,0,22,1,4,4.01
30,-0.797,0,0,22,1,4,3.04
30,-0.599,0,0,22,1,4,1.93
30,-0.336,0,0,22,1,4,0.8
30,-2.7,0,1,19.8,1,18,0.69
30,-3.97,0,1,26,1,18,0.69
30,-3.91,0,1,30,1,18,0.75
30,-2.92,0,1,25,1,18,0.64
30,-4.17,0,1,20,1,18,0.59
30,-4.15,0,1,30,1,18,0.67
30,-0.229,0,1,25,1,31,1.05
30,-0.141,0,1,25,1,31,0.73
30,-0.234,0,1,30.1,1,31,0.94
30,-0.163,0,1,20.4,1,31,0.84
30,-0.168,0,1,20.2,1,31,0.86
30,-0.258,0,1,30,1,31,0.87
30,-0.223,0,1,30.2,1,31,0.81
30,-0.195,0,1,25.1,1,31,0.84
30,-0.143,0,1,20.7,1,31,0.93
30,-0.252,1,1,22,1,1,0.9
30,-1.34,1,1,22,1,1,2.8
30,-2.46,1,1,22,1,1,4.8
30,-3.49,1,1,22,1,1,6.8
30,-4.57,1,1,22,1,1,8.4
30,-4.92,1,1,22,1,1,9.7
30,-5.88,1,0,22,1,1,8.6
30,-4.47,1,0,22,1,1,8
31,-0.146,0,1,22,1,1,0.6
31,-0.186,0,1,22,1,1,0.7
31,-0.193,0,1,22,1,1,0.56
31,-0.484,0,1,22,1,1,1.49
31,-0.503,0,1,22,1,1,1.63
31,-0.518,0,1,22,1,1,1.88
31,-0.955,0,1,22,1,1,3.37
31,-1.11,0,1,22,1,1,3.75
31,-1.16,0,1,22,1,1,4.02
31,-1.82,0,1,22,1,1,6.15
31,-1.99,0,1,22,1,1,6.06
31,-1.94,0,1,22,1,1,6.47
31,-1.03,0,0,22,1,1,4.1
31,-1.01,0,0,22,1,1,3.64
31,-0.927,0,0,22,1,1,3.6
31,-0.292,0,0,22,1,1,0.85
31,-0.291,0,0,22,1,1,0.7
31,-0.809,0,1,22,1,1,2.79
31,-1.36,0,1,22,1,4,4.36
31,-0.348,0,0,22,1,4,0.6
31,-0.348,0,0,22,1,4,0.68
31,-0.0949,0,1,22,1,4,0.77
31,-0.478,0,1,22,1,4,2.16
31,-1.26,0,1,22,1,4,4.88
31,-1.63,0,1,22,1,4,7.62
31,-1.57,0,0,22,1,4,6.48
31,-0.229,0,1,22,1,4,0.73
31,-0.331,0,1,22,1,4,1.42
31,-0.508,0,1,22,1,4,2.72
31,-1.07,0,1,22,1,4,3.95
31,-1.21,0,1,22,1,4,4.85
31,-1.59,0,1,22,1,4,5.73
31,-1.68,0,1,22,1,4,6.47
31,-2.42,0,1,22,1,4,9.45
31,-2.12,0,0,22,1,4,7.62
31,-1.64,0,0,22,1,4,6.64
31,-1.24,0,0,22,1,4,4.75
31,-1.1,0,0,22,1,4,4.01
31,-0.782,0,0,22,1,4,3.04
31,-0.588,0,0,22,1,4,1.93
31,-0.332,0,0,22,1,4,0.8
31,-2.67,0,1,19.8,1,18,0.69
31,-3.91,0,1,26,1,18,0.69
31,-3.83,0,1,30,1,18,0.75
31,-2.88,0,1,25,1,18,0.64
31,-4.09,0,1,20,1,18,0.59
31,-4.08,0,1,30,1,18,0.67
31,-0.224,0,1,25,1,31,1.05
31,-0.14,0,1,25,1,31,0.73
31,-0.231,0,1,30.1,1,31,0.94
31,-0.163,0,1,20.4,1,31,0.84
31,-0.166,0,1,20.2,1,31,0.86
31,-0.256,0,1,30,1,31,0.87
31,-0.226,0,1,30.2,1,31,0.81
31,-0.194,0,1,25.1,1,31,0.84
31,-0.143,0,1,20.7,1,31,0.93
31,-0.248,1,1,22,1,1,0.9
31,-1.32,1,1,22,1,1,2.8
31,-2.42,1,1,22,1,1,4.8
31,-3.44,1,1,22,1,1,6.8
31,-4.5,1,1,22,1,1,8.4
31,-4.9,1,1,22,1,1,9.7
31,-5.75,1,0,22,1,1,8.6
31,-4.4,1,0,22,1,1,8
32,-0.145,0,1,22,1,1,0.6
32,-0.184,0,1,22,1,1,0.7
32,-0.192,0,1,22,1,1,0.56
32,-0.478,0,1,22,1,1,1.49
32,-0.498,0,1,22,1,1,1.63
32,-0.51,0,1,22,1,1,1.88
32,-0.937,0,1,22,1,1,3.37
32,-1.09,0,1,22,1,1,3.75
32,-1.14,0,1,22,1,1,4.02
32,-1.79,0,1,22,1,1,6.15
32,-1.95,0,1,22,1,1,6.06
32,-1.9,0,1,22,1,1,6.47
32,-1,0,0,22,1,1,4.1
32,-0.989,0,0,22,1,1,3.64
32,-0.909,0,0,22,1,1,3.6
32,-0.289,0,0,22,1,1,0.85
32,-0.288,0,0,22,1,1,0.7
32,-0.798,0,1,22,1,1,2.79
32,-1.34,0,1,22,1,4,4.36
32,-0.346,0,0,22,1,4,0.6
32,-0.346,0,0,22,1,4,0.68
32,-0.0941,0,1,22,1,4,0.77
32,-0.469,0,1,22,1,4,2.16
32,-1.23,0,1,22,1,4,4.88
32,-1.59,0,1,22,1,4,7.62
32,-1.55,0,0,22,1,4,6.48
32,-0.225,0,1,22,1,4,0.73
32,-0.327,0,1,22,1,4,1.42
32,-0.499,0,1,22,1,4,2.72
32,-1.05,0,1,22,1,4,3.95
32,-1.19,0,1,22,1,4,4.85
32,-1.56,0,1,22,1,4,5.73
32,-1.65,0,1,22,1,4,6.47
32,-2.39,0,1,22,1,4,9.45
32,-2.08,0,0,22,1,4,7.62
32,-1.61,0,0,22,1,4,6.64
32,-1.21,0,0,22,1,4,4.75
32,-1.08,0,0,22,1,4,4.01
32,-0.769,0,0,22,1,4,3.04
32,-0.578,0,0,22,1,4,1.93
32,-0.33,0,0,22,1,4,0.8
32,-2.63,0,1,19.8,1,18,0.69
32,-3.83,0,1,26,1,18,0.69
32,-3.76,0,1,30,1,18,0.75
32,-2.85,0,1,25,1,18,0.64
32,-4.01,0,1,20,1,18,0.59
32,-4,0,1,30,1,18,0.67
32,-0.22,0,1,25,1,31,1.05
32,-0.14,0,1,25,1,31,0.73
32,-0.229,0,1,30.1,1,31,0.94
32,-0.16,0,1,20.4,1,31,0.84
32,-0.163,0,1,20.2,1,31,0.86
32,-0.253,0,1,30,1,31,0.87
32,-0.229,0,1,30.2,1,31,0.81
32,-0.193,0,1,25.1,1,31,0.84
32,-0.144,0,1,20.7,1,31,0.93
32,-0.246,1,1,22,1,1,0.9
32,-1.3,1,1,22,1,1,2.8
32,-2.39,1,1,22,1,1,4.8
32,-3.4,1,1,22,1,1,6.8
32,-4.44,1,1,22,1,1,8.4
32,-4.82,1,1,22,1,1,9.7
32,-5.64,1,0,22,1,1,8.6
32,-4.34,1,0,22,1,1,8
33,-0.144,0,1,22,1,1,0.6
33,-0.183,0,1,22,1,1,0.7
33,-0.19,0,1,22,1,1,0.56
33,-0.472,0,1,22,1,1,1.49
33,-0.49,0,1,22,1,1,1.63
33,-0.508,0,1,22,1,1,1.88
33,-0.919,0,1,22,1,1,3.37
33,-1.06,0,1,22,1,1,3.75
33,-1.12,0,1,22,1,1,4.02
33,-1.75,0,1,22,1,1,6.15
33,-1.91,0,1,22,1,1,6.06
33,-1.87,0,1,22,1,1,6.47
33,-0.98,0,0,22,1,1,4.1
33,-0.969,0,0,22,1,1,3.64
33,-0.898,0,0,22,1,1,3.6
33,-0.287,0,0,22,1,1,0.85
33,-0.285,0,0,22,1,1,0.7
33,-0.788,0,1,22,1,1,2.79
33,-1.32,0,1,22,1,4,4.36
33,-0.344,0,0,22,1,4,0.6
33,-0.344,0,0,22,1,4,0.68
33,-0.0924,0,1,22,1,4,0.77
33,-0.46,0,1,22,1,4,2.16
33,-1.21,0,1,22,1,4,4.88
33,-1.56,0,1,22,1,4,7.62
33,-1.52,0,0,22,1,4,6.48
33,-0.221,0,1,22,1,4,0.73
33,-0.324,0,1,22,1,4,1.42
33,-0.492,0,1,22,1,4,2.72
33,-1.03,0,1,22,1,4,3.95
33,-1.17,0,1,22,1,4,4.85
33,-1.53,0,1,22,1,4,5.73
33,-1.62,0,1,22,1,4,6.47
33,-2.37,0,1,22,1,4,9.45
33,-2.05,0,0,22,1,4,7.62
33,-1.58,0,0,22,1,4,6.64
33,-1.19,0,0,22,1,4,4.75
33,-1.06,0,0,22,1,4,4.01
33,-0.759,0,0,22,1,4,3.04
33,-0.568,0,0,22,1,4,1.93
33,-0.326,0,0,22,1,4,0.8
33,-2.59,0,1,19.8,1,18,0.69
33,-3.73,0,1,26,1,18,0.69
33,-3.69,0,1,30,1,18,0.75
33,-2.82,0,1,25,1,18,0.64
33,-3.93,0,1,20,1,18,0.59
33,-3.92,0,1,30,1,18,0.67
33,-0.217,0,1,25,1,31,1.05
33,-0.139,0,1,25,1,31,0.73
33,-0.226,0,1,30.1,1,31,0.94
33,-0.159,0,1,20.4,1,31,0.84
33,-0.162,0,1,20.2,1,31,0.86
33,-0.251,0,1,30,1,31,0.87
33,-0.232,0,1,30.2,1,31,0.81
33,-0.192,0,1,25.1,1,31,0.84
33,-0.144,0,1,20.7,1,31,0.93
33,-0.244,1,1,22,1,1,0.9
33,-1.28,1,1,22,1,1,2.8
33,-2.35,1,1,22,1,1,4.8
33,-3.35,1,1,22,1,1,6.8
33,-4.38,1,1,22,1,1,8.4
33,-4.75,1,1,22,1,1,9.7
33,-5.54,1,0,22,1,1,8.6
33,-4.29,1,0,22,1,1,8
34,-0.142,0,1,22,1,1,0.6
34,-0.182,0,1,22,1,1,0.7
34,-0.189,0,1,22,1,1,0.56
34,-0.468,0,1,22,1,1,1.49
34,-0.488,0,1,22,1,1,1.63
34,-0.5,0,1,22,1,1,1.88
34,-0.899,0,1,22,1,1,3.37
34,-1.04,0,1,22,1,1,3.75
34,-1.1,0,1,22,1,1,4.02
34,-1.71,0,1,22,1,1,6.15
34,-1.87,0,1,22,1,1,6.06
34,-1.83,0,1,22,1,1,6.47
34,-0.961,0,0,22,1,1,4.1
34,-0.952,0,0,22,1,1,3.64
34,-0.881,0,0,22,1,1,3.6
34,-0.285,0,0,22,1,1,0.85
34,-0.282,0,0,22,1,1,0.7
34,-0.775,0,1,22,1,1,2.79
34,-1.3,0,1,22,1,4,4.36
34,-0.342,0,0,22,1,4,0.6
34,-0.342,0,0,22,1,4,0.68
34,-0.0917,0,1,22,1,4,0.77
34,-0.455,0,1,22,1,4,2.16
34,-1.18,0,1,22,1,4,4.88
34,-1.53,0,1,22,1,4,7.62
34,-1.5,0,0,22,1,4,6.48
34,-0.218,0,1,22,1,4,0.73
34,-0.321,0,1,22,1,4,1.42
34,-0.488,0,1,22,1,4,2.72
34,-1.01,0,1,22,1,4,3.95
34,-1.15,0,1,22,1,4,4.85
34,-1.5,0,1,22,1,4,5.73
34,-1.59,0,1,22,1,4,6.47
34,-2.35,0,1,22,1,4,9.45
34,-2.02,0,0,22,1,4,7.62
34,-1.56,0,0,22,1,4,6.64
34,-1.17,0,0,22,1,4,4.75
34,-1.04,0,0,22,1,4,4.01
34,-0.748,0,0,22,1,4,3.04
34,-0.558,0,0,22,1,4,1.93
34,-0.322,0,0,22,1,4,0.8
34,-2.57,0,1,19.8,1,18,0.69
34,-3.67,0,1,26,1,18,0.69
34,-3.62,0,1,30,1,18,0.75
34,-2.78,0,1,25,1,18,0.64
34,-3.86,0,1,20,1,18,0.59
34,-3.85,0,1,30,1,18,0.67
34,-0.214,0,1,25,1,31,1.05
34,-0.137,0,1,25,1,31,0.73
34,-0.224,0,1,30.1,1,31,0.94
34,-0.158,0,1,20.4,1,31,0.84
34,-0.161,0,1,20.2,1,31,0.86
34,-0.25,0,1,30,1,31,0.87
34,-0.236,0,1,30.2,1,31,0.81
34,-0.191,0,1,25.1,1,31,0.84
34,-0.143,0,1,20.7,1,31,0.93
34,-0.243,1,1,22,1,1,0.9
34,-1.26,1,1,22,1,1,2.8
34,-2.32,1,1,22,1,1,4.8
34,-3.31,1,1,22,1,1,6.8
34,-4.32,1,1,22,1,1,8.4
34,-4.73,1,1,22,1,1,9.7
34,-5.43,1,0,22,1,1,8.6
34,-4.23,1,0,22,1,1,8
35,-0.142,0,1,22,1,1,0.6
35,-0.18,0,1,22,1,1,0.7
35,-0.189,0,1,22,1,1,0.56
35,-0.462,0,1,22,1,1,1.49
35,-0.482,0,1,22,1,1,1.63
35,-0.497,0,1,22,1,1,1.88
35,-0.887,0,1,22,1,1,3.37
35,-1.02,0,1,22,1,1,3.75
35,-1.07,0,1,22,1,1,4.02
35,-1.68,0,1,22,1,1,6.15
35,-1.83,0,1,22,1,1,6.06
35,-1.8,0,1,22,1,1,6.47
35,-0.944,0,0,22,1,1,4.1
35,-0.939,0,0,22,1,1,3.64
35,-0.869,0,0,22,1,1,3.6
35,-0.284,0,0,22,1,1,0.85
35,-0.28,0,0,22,1,1,0.7
35,-0.764,0,1,22,1,1,2.79
35,-1.28,0,1,22,1,4,4.36
35,-0.339,0,0,22,1,4,0.6
35,-0.339,0,0,22,1,4,0.68
35,-0.0903,0,1,22,1,4,0.77
35,-0.448,0,1,22,1,4,2.16
35,-1.16,0,1,22,1,4,4.88
35,-1.51,0,1,22,1,4,7.62
35,-1.48,0,0,22,1,4,6.48
35,-0.216,0,1,22,1,4,0.73
35,-0.318,0,1,22,1,4,1.42
35,-0.479,0,1,22,1,4,2.72
35,-0.999,0,1,22,1,4,3.95
35,-1.13,0,1,22,1,4,4.85
35,-1.47,0,1,22,1,4,5.73
35,-1.57,0,1,22,1,4,6.47
35,-2.34,0,1,22,1,4,9.45
35,-1.99,0,0,22,1,4,7.62
35,-1.54,0,0,22,1,4,6.64
35,-1.15,0,0,22,1,4,4.75
35,-1.03,0,0,22,1,4,4.01
35,-0.738,0,0,22,1,4,3.04
35,-0.55,0,0,22,1,4,1.93
35,-0.32,0,0,22,1,4,0.8
35,-2.53,0,1,19.8,1,18,0.69
35,-3.59,0,1,26,1,18,0.69
35,-3.56,0,1,30,1,18,0.75
35,-2.75,0,1,25,1,18,0.64
35,-3.81,0,1,20,1,18,0.59
35,-3.77,0,1,30,1,18,0.67
35,-0.211,0,1,25,1,31,1.05
35,-0.137,0,1,25,1,31,0.73
35,-0.222,0,1,30.1,1,31,0.94
35,-0.157,0,1,20.4,1,31,0.84
35,-0.16,0,1,20.2,1,31,0.86
35,-0.249,0,1,30,1,31,0.87
35,-0.237,0,1,30.2,1,31,0.81
35,-0.189,0,1,25.1,1,31,0.84
35,-0.144,0,1,20.7,1,31,0.93
35,-0.241,1,1,22,1,1,0.9
35,-1.24,1,1,22,1,1,2.8
35,-2.29,1,1,22,1,1,4.8
35,-3.27,1,1,22,1,1,6.8
35,-4.26,1,1,22,1,1,8.4
35,-4.67,1,1,22,1,1,9.7
35,-5.36,1,0,22,1,1,8.6
35,-4.18,1,0,22,1,1,8
36,-0.141,0,1,22,1,1,0.6
36,-0.179,0,1,22,1,1,0.7
36,-0.188,0,1,22,1,1,0.56
36,-0.457,0,1,22,1,1,1.49
36,-0.481,0,1,22,1,1,1.63
36,-0.489,0,1,22,1,1,1.88
36,-0.869,0,1,22,1,1,3.37
36,-1,0,1,22,1,1,3.75
36,-1.05,0,1,22,1,1,4.02
36,-1.65,0,1,22,1,1,6.15
36,-1.8,0,1,22,1,1,6.06
36,-1.78,0,1,22,1,1,6.47
36,-0.928,0,0,22,1,1,4.1
36,-0.922,0,0,22,1,1,3.64
36,-0.859,0,0,22,1,1,3.6
36,-0.282,0,0,22,1,1,0.85
36,-0.278,0,0,22,1,1,0.7
36,-0.752,0,1,22,1,1,2.79
36,-1.26,0,1,22,1,4,4.36
36,-0.338,0,0,22,1,4,0.6
36,-0.338,0,0,22,1,4,0.68
36,-0.0884,0,1,22,1,4,0.77
36,-0.441,0,1,22,1,4,2.16
36,-1.14,0,1,22,1,4,4.88
36,-1.48,0,1,22,1,4,7.62
36,-1.46,0,0,22,1,4,6.48
36,-0.213,0,1,22,1,4,0.73
36,-0.315,0,1,22,1,4,1.42
36,-0.476,0,1,22,1,4,2.72
36,-0.981,0,1,22,1,4,3.95
36,-1.12,0,1,22,1,4,4.85
36,-1.44,0,1,22,1,4,5.73
36,-1.54,0,1,22,1,4,6.47
36,-2.32,0,1,22,1,4,9.45
36,-1.96,0,0,22,1,4,7.62
36,-1.51,0,0,22,1,4,6.64
36,-1.13,0,0,22,1,4,4.75
36,-1.01,0,0,22,1,4,4.01
36,-0.728,0,0,22,1,4,3.04
36,-0.542,0,0,22,1,4,1.93
36,-0.318,0,0,22,1,4,0.8
36,-2.5,0,1,19.8,1,18,0.69
36,-3.52,0,1,26,1,18,0.69
36,-3.51,0,1,30,1,18,0.75
36,-2.7,0,1,25,1,18,0.64
36,-3.76,0,1,20,1,18,0.59
36,-3.7,0,1,30,1,18,0.67
36,-0.209,0,1,25,1,31,1.05
36,-0.136,0,1,25,1,31,0.73
36,-0.221,0,1,30.1,1,31,0.94
36,-0.157,0,1,20.4,1,31,0.84
36,-0.158,0,1,20.2,1,31,0.86
36,-0.249,0,1,30,1,31,0.87
36,-0.239,0,1,30.2,1,31,0.81
36,-0.187,0,1,25.1,1,31,0.84
36,-0.145,0,1,20.7,1,31,0.93
36,-0.24,1,1,22,1,1,0.9
36,-1.23,1,1,22,1,1,2.8
36,-2.27,1,1,22,1,1,4.8
36,-3.24,1,1,22,1,1,6.8
36,-4.21,1,1,22,1,1,8.4
36,-4.63,1,1,22,1,1,9.7
36,-5.28,1,0,22,1,1,8.6
36,-4.13,1,0,22,1,1,8
37,-0.14,0,1,22,1,1,0.6
37,-0.178,0,1,22,1,1,0.7
37,-0.188,0,1,22,1,1,0.56
37,-0.451,0,1,22,1,1,1.49
37,-0.478,0,1,22,1,1,1.63
37,-0.487,0,1,22,1,1,1.88
37,-0.857,0,1,22,1,1,3.37
37,-0.988,0,1,22,1,1,3.75
37,-1.03,0,1,22,1,1,4.02
37,-1.62,0,1,22,1,1,6.15
37,-1.77,0,1,22,1,1,6.06
37,-1.75,0,1,22,1,1,6.47
37,-0.91,0,0,22,1,1,4.1
37,-0.909,0,0,22,1,1,3.64
37,-0.847,0,0,22,1,1,3.6
